row_index,lotName,failureType,nativeSplit,split
686499,lot42474,none,Test,train
686500,lot42474,none,Test,train
686501,lot42474,none,Test,train
686502,lot42474,none,Test,train
686503,lot42475,none,Test,train
686504,lot42475,none,Test,train
686505,lot42475,none,Test,train
686506,lot42475,none,Test,train
686507,lot42475,none,Test,train
686508,lot42475,none,Test,train
686509,lot42475,none,Test,train
686510,lot42475,none,Test,train
686511,lot42475,none,Test,train
686512,lot42475,none,Test,train
686513,lot42475,none,Test,train
686514,lot42475,none,Test,train
686515,lot42475,none,Test,train
686516,lot42475,none,Test,train
686517,lot42475,none,Test,train
686518,lot42475,none,Test,train
686519,lot42475,none,Test,train
686520,lot42475,none,Test,train
686521,lot42475,none,Test,train
686522,lot42475,none,Test,train
686523,lot42475,Center,Test,train
686524,lot42475,none,Test,train
686525,lot42475,none,Test,train
686526,lot42475,none,Test,train
686527,lot42475,none,Test,train
686528,lot42476,none,Test,test
686529,lot42476,none,Test,test
686530,lot42476,none,Test,test
686531,lot42476,none,Test,test
686532,lot42476,none,Test,test
686533,lot42476,none,Test,test
686534,lot42476,none,Test,test
686535,lot42476,Center,Test,test
686536,lot42476,none,Test,test
686537,lot42476,none,Test,test
686538,lot42476,Loc,Test,test
686539,lot42476,none,Test,test
686540,lot42476,none,Test,test
686541,lot42476,none,Test,test
686542,lot42476,none,Test,test
686543,lot42476,none,Test,test
686544,lot42476,none,Test,test
686545,lot42476,none,Test,test
686546,lot42476,none,Test,test
686547,lot42476,none,Test,test
686548,lot42476,none,Test,test
686549,lot42476,none,Test,test
686550,lot42476,none,Test,test
686551,lot42476,none,Test,test
686552,lot42476,none,Test,test
686553,lot42477,none,Test,train
686554,lot42477,none,Test,train
686555,lot42477,none,Test,train
686556,lot42477,none,Test,train
686557,lot42477,none,Test,train
686558,lot42477,none,Test,train
686559,lot42477,none,Test,train
686560,lot42477,none,Test,train
686561,lot42477,none,Test,train
686562,lot42477,none,Test,train
686563,lot42477,none,Test,train
686564,lot42477,none,Test,train
686565,lot42477,none,Test,train
686566,lot42477,none,Test,train
686567,lot42477,none,Test,train
686568,lot42477,none,Test,train
686569,lot42477,none,Test,train
686570,lot42477,none,Test,train
686571,lot42477,none,Test,train
686572,lot42477,none,Test,train
686573,lot42477,none,Test,train
686574,lot42477,none,Test,train
686575,lot42477,none,Test,train
686576,lot42477,none,Test,train
686577,lot42477,none,Test,train
686578,lot42478,none,Test,train
686579,lot42478,none,Test,train
686580,lot42478,none,Test,train
686581,lot42478,none,Test,train
686582,lot42478,none,Test,train
686583,lot42478,none,Test,train
686584,lot42478,Loc,Test,train
686585,lot42478,none,Test,train
686586,lot42478,none,Test,train
686587,lot42478,none,Test,train
686588,lot42478,none,Test,train
686589,lot42478,none,Test,train
686590,lot42478,none,Test,train
686591,lot42478,none,Test,train
686592,lot42478,none,Test,train
686593,lot42478,none,Test,train
686594,lot42478,none,Test,train
686595,lot42478,none,Test,train
686596,lot42478,none,Test,train
686597,lot42478,Center,Test,train
686598,lot42478,Center,Test,train
686599,lot42478,none,Test,train
686600,lot42478,none,Test,train
686601,lot42478,none,Test,train
686602,lot42478,none,Test,train
686603,lot42479,none,Test,train
686604,lot42479,none,Test,train
686605,lot42479,none,Test,train
686606,lot42479,none,Test,train
686607,lot42479,none,Test,train
686608,lot42479,none,Test,train
686609,lot42479,none,Test,train
686610,lot42479,none,Test,train
686611,lot42479,none,Test,train
686612,lot42479,none,Test,train
686613,lot42479,none,Test,train
686614,lot42479,none,Test,train
686615,lot42479,none,Test,train
686616,lot42479,none,Test,train
686617,lot42479,none,Test,train
686618,lot42479,none,Test,train
686619,lot42479,none,Test,train
686620,lot42479,none,Test,train
686621,lot42479,Center,Test,train
686622,lot42479,none,Test,train
686623,lot42479,none,Test,train
686624,lot42479,none,Test,train
686625,lot42479,none,Test,train
686626,lot42479,none,Test,train
686627,lot42479,none,Test,train
686628,lot42480,none,Test,train
686629,lot42480,none,Test,train
686630,lot42480,none,Test,train
686631,lot42480,none,Test,train
686632,lot42480,none,Test,train
686633,lot42480,none,Test,train
686634,lot42480,none,Test,train
686635,lot42480,none,Test,train
686636,lot42480,none,Test,train
686637,lot42480,none,Test,train
686638,lot42480,none,Test,train
686639,lot42480,none,Test,train
686640,lot42480,none,Test,train
686641,lot42480,none,Test,train
686642,lot42480,none,Test,train
686643,lot42480,none,Test,train
686644,lot42480,none,Test,train
686645,lot42480,none,Test,train
686646,lot42480,none,Test,train
686647,lot42480,none,Test,train
686648,lot42480,none,Test,train
686649,lot42480,none,Test,train
686650,lot42480,Center,Test,train
686651,lot42480,none,Test,train
686652,lot42480,none,Test,train
686653,lot42481,none,Test,train
686654,lot42481,none,Test,train
686655,lot42481,none,Test,train
686656,lot42481,none,Test,train
686657,lot42481,none,Test,train
686658,lot42481,none,Test,train
686659,lot42481,none,Test,train
686660,lot42481,none,Test,train
686661,lot42481,none,Test,train
686662,lot42481,none,Test,train
686663,lot42481,none,Test,train
686664,lot42481,none,Test,train
686665,lot42481,none,Test,train
686666,lot42481,none,Test,train
686667,lot42481,none,Test,train
686668,lot42481,none,Test,train
686669,lot42481,none,Test,train
686670,lot42481,none,Test,train
686671,lot42481,none,Test,train
686672,lot42481,Scratch,Test,train
686673,lot42481,none,Test,train
686674,lot42481,none,Test,train
686675,lot42481,none,Test,train
686676,lot42481,none,Test,train
686677,lot42481,none,Test,train
686678,lot42482,none,Test,validation
686679,lot42482,none,Test,validation
686680,lot42482,none,Test,validation
686681,lot42482,none,Test,validation
686682,lot42482,none,Test,validation
686683,lot42482,none,Test,validation
686684,lot42482,none,Test,validation
686685,lot42482,none,Test,validation
686686,lot42482,none,Test,validation
686687,lot42482,none,Test,validation
686688,lot42482,none,Test,validation
686689,lot42482,none,Test,validation
686690,lot42482,none,Test,validation
686691,lot42482,none,Test,validation
686692,lot42482,none,Test,validation
686693,lot42482,none,Test,validation
686694,lot42482,none,Test,validation
686695,lot42482,none,Test,validation
686696,lot42482,none,Test,validation
686697,lot42482,none,Test,validation
686698,lot42482,none,Test,validation
686699,lot42482,none,Test,validation
686700,lot42482,none,Test,validation
686701,lot42482,none,Test,validation
686702,lot42482,none,Test,validation
686703,lot42483,none,Test,train
686704,lot42483,none,Test,train
686705,lot42483,none,Test,train
686706,lot42483,none,Test,train
686707,lot42483,none,Test,train
686708,lot42483,none,Test,train
686709,lot42483,none,Test,train
686710,lot42483,none,Test,train
686711,lot42483,none,Test,train
686712,lot42483,none,Test,train
686713,lot42483,none,Test,train
686714,lot42483,none,Test,train
686715,lot42483,none,Test,train
686716,lot42483,none,Test,train
686717,lot42483,none,Test,train
686718,lot42483,none,Test,train
686719,lot42483,none,Test,train
686720,lot42483,none,Test,train
686721,lot42483,Center,Test,train
686722,lot42483,none,Test,train
686723,lot42483,none,Test,train
686724,lot42483,none,Test,train
686725,lot42483,none,Test,train
686726,lot42483,none,Test,train
686727,lot42483,none,Test,train
686728,lot42484,none,Test,train
686729,lot42484,none,Test,train
686730,lot42484,none,Test,train
686731,lot42484,none,Test,train
686732,lot42484,none,Test,train
686733,lot42484,none,Test,train
686734,lot42484,none,Test,train
686735,lot42484,none,Test,train
686736,lot42484,none,Test,train
686737,lot42484,none,Test,train
686738,lot42484,none,Test,train
686739,lot42484,none,Test,train
686740,lot42484,none,Test,train
686741,lot42484,none,Test,train
686742,lot42484,none,Test,train
686743,lot42484,none,Test,train
686744,lot42484,none,Test,train
686745,lot42484,none,Test,train
686746,lot42484,none,Test,train
686747,lot42484,none,Test,train
686748,lot42484,none,Test,train
686749,lot42484,none,Test,train
686750,lot42484,Loc,Test,train
686751,lot42484,none,Test,train
686752,lot42484,none,Test,train
686753,lot42485,none,Test,train
686754,lot42485,none,Test,train
686755,lot42485,none,Test,train
686756,lot42485,none,Test,train
686757,lot42485,none,Test,train
686758,lot42485,none,Test,train
686759,lot42485,none,Test,train
686760,lot42485,none,Test,train
686761,lot42485,none,Test,train
686762,lot42485,none,Test,train
686763,lot42485,none,Test,train
686764,lot42485,none,Test,train
686765,lot42485,none,Test,train
686766,lot42485,none,Test,train
686767,lot42485,none,Test,train
686768,lot42485,none,Test,train
686769,lot42485,none,Test,train
686770,lot42485,none,Test,train
686771,lot42485,none,Test,train
686772,lot42485,none,Test,train
686773,lot42485,none,Test,train
686774,lot42485,none,Test,train
686775,lot42485,none,Test,train
686776,lot42485,none,Test,train
686777,lot42485,none,Test,train
686795,lot42487,none,Test,validation
686796,lot42487,none,Test,validation
686797,lot42487,none,Test,validation
686798,lot42487,Edge-Loc,Test,validation
686799,lot42487,none,Test,validation
686800,lot42487,none,Test,validation
686801,lot42487,none,Test,validation
686802,lot42487,none,Test,validation
686803,lot42487,none,Test,validation
686804,lot42487,none,Test,validation
686805,lot42487,none,Test,validation
686806,lot42487,none,Test,validation
686807,lot42487,none,Test,validation
686808,lot42487,none,Test,validation
686809,lot42487,none,Test,validation
686810,lot42487,none,Test,validation
686811,lot42487,none,Test,validation
686812,lot42487,none,Test,validation
686813,lot42487,none,Test,validation
686814,lot42487,none,Test,validation
686815,lot42487,none,Test,validation
686816,lot42487,none,Test,validation
686817,lot42487,none,Test,validation
686818,lot42487,none,Test,validation
686819,lot42487,none,Test,validation
686820,lot42488,none,Test,train
686821,lot42488,none,Test,train
686822,lot42488,none,Test,train
686823,lot42488,none,Test,train
686824,lot42488,none,Test,train
686825,lot42488,none,Test,train
686826,lot42488,none,Test,train
686827,lot42488,none,Test,train
686828,lot42488,none,Test,train
686829,lot42488,none,Test,train
686830,lot42488,none,Test,train
686831,lot42488,none,Test,train
686832,lot42488,none,Test,train
686833,lot42488,none,Test,train
686834,lot42488,none,Test,train
686835,lot42488,none,Test,train
686836,lot42488,none,Test,train
686837,lot42488,none,Test,train
686838,lot42488,none,Test,train
686839,lot42488,none,Test,train
686840,lot42488,none,Test,train
686841,lot42488,none,Test,train
686842,lot42488,none,Test,train
686843,lot42488,none,Test,train
686844,lot42488,none,Test,train
686845,lot42489,Edge-Loc,Test,validation
686846,lot42489,none,Test,validation
686847,lot42489,none,Test,validation
686848,lot42489,none,Test,validation
686849,lot42489,none,Test,validation
686850,lot42489,none,Test,validation
686851,lot42489,none,Test,validation
686852,lot42489,none,Test,validation
686853,lot42489,none,Test,validation
686854,lot42489,none,Test,validation
686855,lot42489,none,Test,validation
686856,lot42489,none,Test,validation
686857,lot42489,none,Test,validation
686858,lot42489,none,Test,validation
686859,lot42489,none,Test,validation
686860,lot42489,none,Test,validation
686861,lot42489,none,Test,validation
686862,lot42489,none,Test,validation
686863,lot42489,Center,Test,validation
686864,lot42489,none,Test,validation
686865,lot42489,none,Test,validation
686866,lot42489,none,Test,validation
686867,lot42489,none,Test,validation
686868,lot42489,none,Test,validation
686869,lot42489,none,Test,validation
686870,lot42490,none,Test,train
686871,lot42490,none,Test,train
686872,lot42490,none,Test,train
686873,lot42490,none,Test,train
686874,lot42490,Edge-Loc,Test,train
686875,lot42490,none,Test,train
686876,lot42490,none,Test,train
686877,lot42490,none,Test,train
686878,lot42490,none,Test,train
686879,lot42490,none,Test,train
686880,lot42490,none,Test,train
686881,lot42490,none,Test,train
686882,lot42490,none,Test,train
686883,lot42490,Edge-Loc,Test,train
686884,lot42490,none,Test,train
686885,lot42490,none,Test,train
686886,lot42490,none,Test,train
686887,lot42490,none,Test,train
686888,lot42490,none,Test,train
686889,lot42490,none,Test,train
686890,lot42490,none,Test,train
686891,lot42490,none,Test,train
686892,lot42490,none,Test,train
686893,lot42490,none,Test,train
686894,lot42490,none,Test,train
686895,lot42491,none,Test,train
686896,lot42491,none,Test,train
686897,lot42491,none,Test,train
686898,lot42491,none,Test,train
686899,lot42491,none,Test,train
686900,lot42491,Scratch,Test,train
686901,lot42491,none,Test,train
686902,lot42491,none,Test,train
686903,lot42491,none,Test,train
686904,lot42491,none,Test,train
686905,lot42491,none,Test,train
686906,lot42491,none,Test,train
686907,lot42491,none,Test,train
686908,lot42491,none,Test,train
686909,lot42491,none,Test,train
686910,lot42491,none,Test,train
686911,lot42491,none,Test,train
686912,lot42491,none,Test,train
686913,lot42491,none,Test,train
686914,lot42491,none,Test,train
686915,lot42491,none,Test,train
686916,lot42491,none,Test,train
686917,lot42491,none,Test,train
686918,lot42491,none,Test,train
686919,lot42491,none,Test,train
686920,lot42492,none,Test,train
686921,lot42492,none,Test,train
686922,lot42492,none,Test,train
686923,lot42492,none,Test,train
686924,lot42492,none,Test,train
686925,lot42492,none,Test,train
686926,lot42492,none,Test,train
686927,lot42492,none,Test,train
686928,lot42492,none,Test,train
686929,lot42492,none,Test,train
686930,lot42492,none,Test,train
686931,lot42492,none,Test,train
686932,lot42492,none,Test,train
686933,lot42492,none,Test,train
686934,lot42492,none,Test,train
686935,lot42492,none,Test,train
686936,lot42492,none,Test,train
686937,lot42492,none,Test,train
686938,lot42492,none,Test,train
686939,lot42492,none,Test,train
686940,lot42492,none,Test,train
686941,lot42492,none,Test,train
686942,lot42492,none,Test,train
686943,lot42492,none,Test,train
686944,lot42492,none,Test,train
686945,lot42493,none,Test,test
686946,lot42493,Edge-Loc,Test,test
686947,lot42493,none,Test,test
686948,lot42493,none,Test,test
686949,lot42493,none,Test,test
686950,lot42493,none,Test,test
686951,lot42493,none,Test,test
686952,lot42493,none,Test,test
686953,lot42493,none,Test,test
686954,lot42493,none,Test,test
686955,lot42493,none,Test,test
686956,lot42493,none,Test,test
686957,lot42493,none,Test,test
686958,lot42493,none,Test,test
686959,lot42493,none,Test,test
686960,lot42493,none,Test,test
686961,lot42493,none,Test,test
686962,lot42493,none,Test,test
686963,lot42493,none,Test,test
686964,lot42493,none,Test,test
686965,lot42493,none,Test,test
686966,lot42493,none,Test,test
686967,lot42493,none,Test,test
686968,lot42493,none,Test,test
